id,word,stress,num_syllables,lemma
32740,наискосок,4,4,наискосок
32741,константинополь,4,5,константинополь
32742,маяковская,3,5,маяковская
32743,павловичу,1,4,павлович
32744,съезжу,1,2,съездить
32745,акация,2,4,акация
32746,проследили,3,4,прослеживать
32747,исчерпал,2,3,исчерпывать
32748,четверки,2,3,четверка
32749,грозной,1,2,грозный
32750,греч,1,1,греча
32751,царевича,2,4,царевич
32752,гав,1,1,гав
32753,московское,2,4,московский
32754,саммита,1,3,саммит
32755,укоризной,3,4,укоризна
32756,башмаково,3,4,башмаково
32757,жителя,1,3,житель
32758,прикладывая,2,5,прикладывать
32759,приостановился,5,6,приостанавливаться
32760,порока,2,3,порок
32761,студентку,2,3,студентка
32762,кесарево,1,4,кесарев
32763,визовая,1,4,визовый
32764,амнезия,3,4,амнезия
32765,обеспеченного,3,6,обеспеченный
32766,извивается,3,5,извиваться
32767,вывозом,1,3,вывоз
32768,неожиданностей,3,6,неожиданность
32769,шевелятся,3,4,шевелиться
32770,мурманский,1,3,мурманский
32771,абзацем,2,3,абзац
32772,спасское,1,3,спасское
32773,оптику,1,3,оптика
32774,тесен,1,2,тесный
32775,крытая,1,3,крытый
32776,шипя,2,2,шипеть
32777,лукоморье,3,4,лукоморье
32778,гудит,2,2,гудеть
32779,амина,2,3,амин
32780,наказали,3,4,наказывать
32781,продюсер,2,3,продюсер
32782,терроризму,3,4,терроризм
32783,вытащив,1,3,вытаскивать
32784,орбит,2,2,орбита
32785,амвросий,2,3,амвросий
32786,ласкового,1,4,ласковый
32787,ласковой,1,3,ласковый
32788,пшеница,2,3,пшеница
32789,мириться,2,3,мириться
32790,устремился,3,4,устремляться
32791,полуостров,3,4,полуостров
32792,выгодой,1,3,выгода
32793,зеленом,2,3,зеленый
32794,отводя,3,3,отводить
32795,встречался,2,3,встречаться
32796,проходу,2,3,проход
32797,мурлычет,2,3,мурлыкать
32798,бинты,2,2,бинт
32799,квоту,1,2,квота
32800,беслан,2,2,беслан
32801,эспадрильи,3,4,эспадрилья
32802,чайная,1,3,чайная
32803,признаний,2,3,признание
32804,церемонно,3,4,церемонно
32805,стоматит,3,3,стоматит
32806,держава,2,3,держава
32807,колокольцев,3,4,колоколец
32808,катанка,1,3,катанка
32809,архитектурное,4,6,архитектурный
32810,презервативом,4,5,презерватив
32811,журналистами,3,5,журналист
32812,талией,1,3,талия
32813,аул,2,2,аул
32814,касарги,3,3,касарг
32815,микрорайоны,4,5,микрорайон
32816,воспалительных,3,5,воспалительный
32817,демотиватор,4,5,демотиватор
32818,зимбабве,2,3,зимбабве
32819,донецкого,2,4,донецкий
32820,интересна,3,4,интересный
32821,хлысты,2,2,хлыст
32822,административной,5,6,административный
32823,пустыре,3,3,пустырь
32824,праздничных,1,3,праздничный
32825,рыбки,1,2,рыбка
32826,ростова,3,3,ростов
32827,продукцией,2,4,продукция
32828,скумбрия,1,3,скумбрия
32829,троллинг,1,2,троллинг
32830,скоростная,3,4,скоростной
32831,рокового,3,4,роковой
32832,придумала,2,4,придумывать
32833,бонусных,1,3,бонусный
32834,атланты,2,3,атланта
32835,говоривший,3,4,говорить
32836,вращения,2,4,вращение
32837,анжела,2,3,анжела
32838,дрожание,2,4,дрожание
32839,замкнутого,1,4,замкнутый
32840,входами,1,3,вход
32841,дезинфекции,3,5,дезинфекция
32842,добычей,2,3,добыча
32843,бэ,1,1,бэ
32844,морфея,2,3,морфей
32845,стержни,1,2,стержень
32846,заводского,3,4,заводской
32847,праведники,1,4,праведник
32848,предсмертной,2,3,предсмертный
32849,подайте,2,3,подавать
32850,чистит,1,2,чистить
32851,следственных,1,3,следственный
32852,межсезонье,3,4,межсезонье
32853,гомер,2,2,гомер
32854,петровичем,2,4,петрович
32855,взмах,1,1,взмах
32856,барселона,3,4,барселона
32857,сходят,1,2,сходить
32858,волчью,1,2,волчий
32859,кража,1,2,кража
32860,привлекался,3,4,привлекаться
32861,вносите,1,3,вносить
32862,жареной,1,3,жареный
32863,ранений,2,3,ранение
32864,нормальном,2,3,нормальный
32865,пирамидки,3,4,пирамидка
32866,пейзажем,2,3,пейзаж
32867,никаким,3,3,никакой
32868,державами,2,4,держава
32869,муравей,3,3,муравей
32870,насладиться,3,4,наслаждаться
32871,оснастят,3,3,оснащать
32872,погубили,3,4,погубить
32873,арктический,2,4,арктический
